person,time,forbes_rank
brad_kelley,2019,1008
brad_kelley,2020,875
brad_kelley,2021,1205
brad_kelley,2022,1163
brad_kelley,2023,1217
brad_kelley,2024,1238
brad_kelley,2025,2233
brad_keywell,2023,2540
brad_keywell,2024,2152
brad_keywell,2025,2356
bradley_wayne_hughes,2001,387
bradley_wayne_hughes,2002,234
bradley_wayne_hughes,2003,256
bradley_wayne_hughes,2004,231
bradley_wayne_hughes,2005,219
bradley_wayne_hughes,2006,194
bradley_wayne_hughes,2007,152
bradley_wayne_hughes,2008,296
bradley_wayne_hughes,2009,196
bradley_wayne_hughes,2010,232
bradley_wayne_hughes,2011,692
bradley_wayne_hughes,2012,683
bradley_wayne_hughes,2013,785
bradley_wayne_hughes,2014,828
bradley_wayne_hughes,2015,737
bradley_wayne_hughes,2016,810
bradley_wayne_hughes,2017,717
bradley_wayne_hughes,2018,924
bradley_wayne_hughes,2019,804
bradley_wayne_hughes,2020,804
bradley_wayne_hughes,2021,925
brannin_mcbee,2025,2233
brett_adcock,2024,2152
brett_adcock,2025,2356
brett_hildebrand,2025,1305
brian_acton,2014,551
brian_acton,2015,512
brian_acton,2016,338
brian_acton,2017,269
brian_acton,2018,251
brian_acton,2019,597
brian_acton,2020,836
brian_acton,2021,1205
brian_acton,2022,1096
brian_acton,2023,1272
brian_acton,2024,1062
brian_acton,2025,1072
brian_armstrong,2019,1717
brian_armstrong,2020,1990
brian_armstrong,2021,404
brian_armstrong,2022,375
brian_armstrong,2023,1368
brian_armstrong,2024,180
brian_armstrong,2025,311
brian_chesky,2015,1006
brian_chesky,2016,495
brian_chesky,2017,474
brian_chesky,2018,588
brian_chesky,2019,568
brian_chesky,2020,437
brian_chesky,2021,154
brian_chesky,2022,167
brian_chesky,2023,206
brian_chesky,2024,190
brian_chesky,2025,311
brian_higgins,2014,1565
brian_higgins,2015,1533
brian_higgins,2016,1121
brian_higgins,2017,1290
brian_higgins,2018,1477
brian_higgins,2019,1425
brian_higgins,2020,1335
brian_higgins,2021,1750
brian_higgins,2022,1645
brian_higgins,2023,1647
brian_higgins,2024,1764
brian_higgins,2025,1947
brian_roberts,2014,1372
brian_roberts,2015,1386
brian_roberts,2016,1367
brian_roberts,2017,1234
brian_roberts,2018,1339
brian_roberts,2019,1281
brian_roberts,2020,1267
brian_roberts,2021,1664
brian_roberts,2022,1818
brian_roberts,2023,1725
brian_roberts,2024,1623
brian_roberts,2025,1947
brian_sheth,2016,1577
brian_sheth,2017,1795
brian_sheth,2018,1215
brian_sheth,2019,1057
brian_sheth,2020,945
brian_venturo,2025,1763
bruce_halle,2010,488
bruce_halle,2011,376
bruce_halle,2012,255
bruce_halle,2013,308
bruce_halle,2014,281
bruce_halle,2015,248
bruce_halle,2016,240
bruce_halle,2017,219
bruce_karsh,2008,843
bruce_karsh,2011,993
bruce_karsh,2012,854
bruce_karsh,2013,922
bruce_karsh,2014,869
bruce_karsh,2015,894
bruce_karsh,2016,959
bruce_karsh,2017,1030
bruce_karsh,2018,1215
bruce_karsh,2019,1168
bruce_karsh,2020,945
bruce_karsh,2021,1517
bruce_karsh,2022,1397
bruce_karsh,2023,1312
bruce_karsh,2024,1380
bruce_karsh,2025,1513
bruce_kovner,2001,490
bruce_kovner,2002,445
bruce_kovner,2003,303
bruce_kovner,2004,310
bruce_kovner,2005,321
bruce_kovner,2006,292
bruce_kovner,2007,287
bruce_kovner,2008,307
bruce_kovner,2009,164
bruce_kovner,2010,258
bruce_kovner,2011,235
bruce_kovner,2012,232
bruce_kovner,2013,299
bruce_kovner,2014,305
bruce_kovner,2015,309
bruce_kovner,2016,248
bruce_kovner,2017,281
bruce_kovner,2018,372
bruce_kovner,2019,337
bruce_kovner,2020,308
bruce_kovner,2021,400
bruce_kovner,2022,411
bruce_kovner,2023,383
bruce_kovner,2024,334
bruce_kovner,2025,347
bruce_nordstrom,2013,1175
bruce_nordstrom,2014,1284
bruce_nordstrom,2015,1054
bruce_nordstrom,2016,1476
bruce_nordstrom,2017,1678
bruce_nordstrom,2018,1756
bruce_nordstrom,2019,1818
bruce_nordstrom,2021,2524
bruce_nordstrom,2022,2578
bruce_springsteen,2025,2623
bruce_toll,2025,1850
bryan_glazer,2024,1851
bryan_glazer,2025,2019
bryan_sheffield,2017,1567
bubba_cathy,2015,557
bubba_cathy,2016,495
bubba_cathy,2017,474
bubba_cathy,2018,422
bubba_cathy,2019,272
bubba_cathy,2020,565
bubba_cathy,2021,297
bubba_cathy,2022,622
bubba_cathy,2023,383
bubba_cathy,2024,180
bubba_cathy,2025,213
byron_trott,2022,1729
byron_trott,2023,1217
byron_trott,2024,1062
byron_trott,2025,979
c_dean_metropoulos,2011,993
c_dean_metropoulos,2012,1015
c_dean_metropoulos,2013,1175
c_dean_metropoulos,2014,1284
c_dean_metropoulos,2015,847
c_dean_metropoulos,2016,722
c_dean_metropoulos,2017,867
c_dean_metropoulos,2018,965
c_dean_metropoulos,2019,962
c_dean_metropoulos,2020,875
c_dean_metropoulos,2021,1205
c_dean_metropoulos,2022,1163
c_dean_metropoulos,2023,1164
c_dean_metropoulos,2024,1143
c_dean_metropoulos,2025,1072
cameron_winklevoss,2021,1008
cameron_winklevoss,2022,728
cameron_winklevoss,2023,2259
cameron_winklevoss,2024,1238
cameron_winklevoss,2025,1141
cargill_macmillan,2006,645
cargill_macmillan,2007,583
cargill_macmillan,2008,236
cargill_macmillan,2009,156
cargill_macmillan,2010,176
cargill_macmillan,2011,223
cargill_macmillan_iii,2015,1741
cargill_macmillan_iii,2016,1694
cargill_macmillan_iii,2017,1678
cargill_macmillan_iii,2018,1756
cargill_macmillan_iii,2019,1717
cargill_macmillan_iii,2021,2524
cargill_macmillan_iii,2022,1818
cargill_macmillan_iii,2023,2259
cargill_macmillan_iii,2024,2287
cargill_macmillan_iii,2025,2356
carl_berg,2001,336
carl_berg,2002,351
carl_berg,2003,427
carl_berg,2004,437
carl_berg,2005,548
carl_berg,2006,645
carl_berg,2007,754
carl_berg,2008,843
carl_berg,2009,559
carl_berg,2010,773
carl_berg,2011,993
carl_berg,2012,1075
carl_berg,2013,1268
carl_cook,2015,216
carl_cook,2016,298
carl_cook,2017,186
carl_cook,2018,190
carl_cook,2019,178
carl_cook,2020,169
carl_cook,2021,230
carl_cook,2022,177
carl_cook,2023,171
carl_cook,2024,203
carl_cook,2025,248
carl_desantis,2021,2378
carl_desantis,2022,2578
carl_desantis,2023,1725
carl_icahn,2001,109
carl_icahn,2002,55
carl_icahn,2003,48
carl_icahn,2004,47
carl_icahn,2005,49
carl_icahn,2006,53
carl_icahn,2007,42
carl_icahn,2008,46
carl_icahn,2009,43
carl_icahn,2010,59
carl_icahn,2011,61
carl_icahn,2012,50
carl_icahn,2013,26
carl_icahn,2014,25
carl_icahn,2015,31
carl_icahn,2016,43
carl_icahn,2017,55
carl_icahn,2018,73
carl_icahn,2019,61
carl_icahn,2020,78
carl_icahn,2021,124
carl_icahn,2022,106
carl_icahn,2023,94
carl_icahn,2024,498
carl_icahn,2025,789
carl_lindner,2004,356
carl_lindner,2005,366
carl_lindner,2006,350
carl_lindner,2007,458
carl_lindner,2008,524
carl_lindner,2009,522
carl_lindner,2010,582
carl_thoma,2020,1990
carl_thoma,2021,2524
carl_thoma,2022,1818
carl_thoma,2023,878
carl_thoma,2024,920
carl_thoma,2025,823
carol_jenkins_barnett,2013,1342
carol_jenkins_barnett,2014,1372
carol_jenkins_barnett,2015,1324
carol_jenkins_barnett,2016,1067
carol_jenkins_barnett,2017,1234
carol_jenkins_barnett,2018,1561
carol_jenkins_barnett,2019,1281
carol_jenkins_barnett,2020,1063
carol_jenkins_barnett,2021,1249
carolyn_rafaelian,2018,2124
carolyn_rafaelian,2019,2057
carson_brice,2024,2545
carson_brice,2025,2479
catherine_lozick,2014,869
catherine_lozick,2015,1054
catherine_lozick,2016,1067
catherine_lozick,2017,1161
catherine_lozick,2018,1157
catherine_lozick,2019,1349
catherine_lozick,2020,1335
catherine_lozick,2021,1931
catherine_lozick,2022,1818
catherine_lozick,2023,1272
catherine_lozick,2024,1062
chad_richison,2019,1511
chad_richison,2020,1335
chad_richison,2021,1064
chad_richison,2022,1238
chad_richison,2023,1368
chad_richison,2024,1945
chad_richison,2025,1947
chamath_palihapitiya,2021,2378
charles_brandes,2006,382
charles_brandes,2007,488
charles_brandes,2008,462
charles_brandes,2009,601
charles_brandes,2010,655
charles_brandes,2011,938
charles_brandes,2012,960
charles_brandes,2013,1342
charles_brandes,2014,1465
charles_brandes,2015,1605
charles_brandes,2016,1577
charles_brandes,2017,1678
charles_brandes,2018,1867
charles_butt,2001,272
charles_butt,2002,234
charles_butt,2003,222
charles_butt,2004,231
charles_butt,2005,292
charles_butt,2006,350
charles_butt,2007,432
charles_butt,2008,524
charles_butt,2009,305
charles_butt,2010,212
charles_butt,2011,193
charles_butt,2012,153
charles_butt,2013,157
charles_butt,2014,121
charles_butt,2015,94
charles_butt,2023,299
charles_butt,2024,344
charles_butt,2025,230
charles_cohen,2017,717
charles_cohen,2018,703
charles_cohen,2019,645
charles_cohen,2020,616
charles_cohen,2021,859
charles_cohen,2022,822
charles_cohen,2023,766
charles_cohen,2024,1104
charles_cohen,2025,2110
charles_dolan,2001,167
charles_dolan,2002,180
charles_dolan,2004,310
charles_dolan,2005,355
charles_dolan,2006,451
charles_dolan,2007,336
charles_dolan,2008,462
charles_dolan,2009,430
charles_dolan,2010,367
charles_dolan,2011,336
charles_dolan,2012,464
charles_dolan,2013,437
charles_dolan,2014,408
charles_dolan,2015,381
charles_dolan,2016,270
charles_dolan,2017,359
charles_dolan,2018,404
charles_dolan,2019,317
charles_dolan,2020,375
charles_dolan,2021,440
charles_dolan,2022,490
charles_dolan,2023,591
charles_dolan,2024,581
charles_ergen,2001,35
charles_ergen,2002,42
charles_ergen,2003,45
charles_ergen,2004,34
charles_ergen,2005,55
charles_ergen,2006,80
charles_ergen,2007,62
charles_ergen,2008,87
charles_ergen,2009,146
charles_ergen,2010,148
charles_ergen,2011,136
charles_ergen,2012,106
charles_ergen,2013,100
charles_ergen,2014,65
charles_ergen,2015,43
charles_ergen,2016,77
charles_ergen,2017,47
charles_ergen,2018,106
charles_ergen,2019,143
charles_ergen,2020,304
charles_ergen,2021,241
charles_ergen,2022,241
charles_ergen,2023,905
charles_ergen,2024,2152
charles_ergen,2025,1072
charles_johnson,2001,222
charles_johnson,2002,234
charles_johnson,2003,278
charles_johnson,2004,198
charles_johnson,2005,164
charles_johnson,2006,147
charles_johnson,2007,137
charles_johnson,2008,227
charles_johnson,2009,261
charles_johnson,2010,212
charles_johnson,2011,200
charles_johnson,2012,232
charles_johnson,2013,211
charles_johnson,2014,177
charles_johnson,2015,208
charles_johnson,2016,317
charles_johnson,2017,250
charles_johnson,2018,321
charles_johnson,2019,355
charles_johnson,2020,426
charles_johnson,2021,574
charles_johnson,2022,536
charles_johnson,2023,523
charles_johnson,2024,572
charles_johnson,2025,751
charles_koch,2001,138
charles_koch,2002,118
charles_koch,2003,78
charles_koch,2004,116
charles_koch,2005,138
charles_koch,2006,33
charles_koch,2007,49
charles_koch,2008,37
charles_koch,2009,19
charles_koch,2010,24
charles_koch,2011,18
charles_koch,2012,12
charles_koch,2013,6
charles_koch,2014,6
charles_koch,2015,6
charles_koch,2016,9
charles_koch,2017,8
charles_koch,2018,8
charles_koch,2019,11
charles_koch,2020,18
charles_koch,2021,27
charles_koch,2022,21
charles_koch,2023,17
charles_koch,2024,25
charles_koch,2025,22
charles_liang,2024,477
charles_liang,2025,1763
charles_schwab,2001,47
charles_schwab,2002,84
charles_schwab,2003,137
charles_schwab,2004,132
charles_schwab,2005,170
charles_schwab,2006,168
charles_schwab,2007,155
charles_schwab,2008,177
charles_schwab,2009,164
charles_schwab,2010,171
charles_schwab,2011,223
charles_schwab,2012,314
charles_schwab,2013,299
charles_schwab,2014,240
charles_schwab,2015,220
charles_schwab,2016,240
charles_schwab,2017,156
charles_schwab,2018,162
charles_schwab,2019,178
charles_schwab,2020,221
charles_schwab,2021,210
charles_schwab,2022,152
charles_schwab,2023,208
charles_schwab,2024,232
charles_schwab,2025,230
charles_simonyi,2008,1014
charles_simonyi,2014,1284
charles_simonyi,2015,1324
charles_simonyi,2016,1121
charles_simonyi,2017,1030
charles_simonyi,2018,965
charles_simonyi,2019,775
charles_simonyi,2020,538
charles_simonyi,2021,561
charles_simonyi,2022,438
charles_simonyi,2023,511
charles_simonyi,2024,364
charles_simonyi,2025,453
charles_zegar,2010,937
charles_zegar,2013,1342
charles_zegar,2014,1284
charles_zegar,2015,1324
charles_zegar,2016,1198
charles_zegar,2017,1098
charles_zegar,2018,1215
charles_zegar,2019,1057
charles_zegar,2020,1001
charles_zegar,2021,1205
charles_zegar,2022,1012
charles_zegar,2023,852
charles_zegar,2024,809
charles_zegar,2025,948
charlie_munger,2001,387
charlie_munger,2002,327
charlie_munger,2003,348
charlie_munger,2004,356
charlie_munger,2005,387
charlie_munger,2006,512
charlie_munger,2007,538
charlie_munger,2008,503
charlie_munger,2009,522
charlie_munger,2010,582
charlie_munger,2011,1140
charlie_munger,2012,1153
charlie_munger,2013,1268
charlie_munger,2014,1465
charlie_munger,2015,1415
charlie_munger,2016,1476
charlie_munger,2017,1376
charlie_munger,2018,1394
charlie_munger,2019,1425
charlie_munger,2020,1335
charlie_munger,2021,1580
charlie_munger,2022,1238
charlie_munger,2023,1368
charlotte_colket_weber,2001,452
charlotte_colket_weber,2002,413
charlotte_colket_weber,2004,514
charlotte_colket_weber,2005,584
charlotte_colket_weber,2006,698
charlotte_colket_weber,2007,754
charlotte_colket_weber,2008,897
charlotte_colket_weber,2009,647
charlotte_colket_weber,2010,828
charlotte_colket_weber,2011,993
charlotte_colket_weber,2012,1015
charlotte_colket_weber,2013,1107
charlotte_colket_weber,2014,1284
charlotte_colket_weber,2015,1324
charlotte_colket_weber,2016,1121
charlotte_colket_weber,2017,1234
charlotte_colket_weber,2018,1477
charlotte_colket_weber,2019,1605
charlotte_colket_weber,2020,1267
charlotte_colket_weber,2021,1833
charlotte_colket_weber,2022,1645
charlotte_colket_weber,2023,1575
charlotte_colket_weber,2024,1623
charlotte_colket_weber,2025,1763
chase_coleman_iii,2012,1075
chase_coleman_iii,2013,1031
chase_coleman_iii,2014,1092
chase_coleman_iii,2015,894
chase_coleman_iii,2016,722
chase_coleman_iii,2017,1098
chase_coleman_iii,2018,1103
chase_coleman_iii,2019,715
chase_coleman_iii,2020,383
chase_coleman_iii,2021,219
chase_coleman_iii,2022,192
chase_coleman_iii,2023,239
chase_coleman_iii,2024,522
chase_coleman_iii,2025,581
chetan_dube,2021,1299
chetan_dube,2022,1292
chris_britt,2021,2263
chris_britt,2022,1397
chris_larsen,2018,456
chris_larsen,2019,1227
chris_larsen,2020,804
chris_larsen,2021,891
chris_larsen,2022,665
chris_larsen,2023,1368
chris_larsen,2024,1033
chris_larsen,2025,369
chris_sacca,2017,1678
chris_sacca,2018,1999
chris_sacca,2019,1941
chris_sacca,2021,2378
chris_wanstrath,2019,1605
chris_wanstrath,2020,1513
christian_chabot,2024,2287
christian_chabot,2025,2479
christopher_burch,2013,1342
christopher_burch,2014,1565
christopher_cline,2011,736
christopher_cline,2012,854
christopher_cline,2013,1175
christopher_cline,2014,1210
christopher_cline,2015,1006
christopher_cline,2016,1275
christopher_cline,2017,1098
christopher_cline,2018,1215
christopher_cline,2019,1281
christopher_goldsbury,2001,452
christopher_goldsbury,2002,413
christopher_goldsbury,2003,386
christopher_goldsbury,2004,472
christopher_goldsbury,2005,507
christopher_goldsbury,2006,606
christopher_goldsbury,2007,717
christopher_goldsbury,2008,785
christopher_goldsbury,2009,647
christopher_goldsbury,2010,773
christopher_goldsbury,2011,938
christopher_goldsbury,2012,960
christopher_goldsbury,2013,1088
christopher_goldsbury,2014,1210
christopher_goldsbury,2015,1250
christopher_goldsbury,2016,1198
christopher_goldsbury,2017,1290
christopher_goldsbury,2018,1477
christopher_goldsbury,2019,1425
christopher_goldsbury,2020,1267
christopher_goldsbury,2021,1833
christopher_goldsbury,2022,1645
christopher_goldsbury,2023,1647
christopher_goldsbury,2024,1623
christopher_goldsbury,2025,1763
christopher_reyes,1998,311
christopher_reyes,2010,655
christopher_reyes,2011,651
christopher_reyes,2012,601
christopher_reyes,2013,412
christopher_reyes,2014,430
christopher_reyes,2015,418
christopher_reyes,2016,549
christopher_reyes,2017,427
christopher_reyes,2018,441
christopher_reyes,2019,365
christopher_reyes,2020,216
christopher_reyes,2021,502
christopher_reyes,2022,336
christopher_reyes,2023,332
christopher_reyes,2024,272
christopher_reyes,2025,199
christopher_stolte,2024,2046
christopher_stolte,2025,2356
christy_walton,2006,17
christy_walton,2007,24
christy_walton,2008,26
christy_walton,2009,12
christy_walton,2010,12
christy_walton,2011,10
christy_walton,2012,11
christy_walton,2013,11
christy_walton,2014,9
christy_walton,2015,8
christy_walton,2016,258
christy_walton,2017,288
christy_walton,2018,211
christy_walton,2019,203
christy_walton,2020,155
christy_walton,2021,352
christy_walton,2022,288
christy_walton,2023,171
christy_walton,2024,140
christy_walton,2025,109
chuck_bundrant,2018,822
chuck_bundrant,2019,962
chuck_bundrant,2020,1335
chuck_bundrant,2021,2263
claire_bristow,2025,2479
clark_hunt,2024,2152
clark_hunt,2025,2110
clayton_mathile,2001,292
clayton_mathile,2002,258
clayton_mathile,2003,236
clayton_mathile,2004,342
clayton_mathile,2005,366
clayton_mathile,2006,410
clayton_mathile,2007,488
clayton_mathile,2008,573
clayton_mathile,2009,468
clayton_mathile,2010,582
clayton_mathile,2011,736
clayton_mathile,2012,719
clayton_mathile,2013,792
clayton_mathile,2014,869
clayton_mathile,2015,512
clayton_mathile,2016,495
clayton_mathile,2017,474
clayton_mathile,2018,1070
clayton_mathile,2019,1057
clayton_mathile,2020,908
clayton_mathile,2021,1362
clayton_mathile,2022,1341
clayton_mathile,2023,1312
clemmie_spangler_jr,2001,292
clemmie_spangler_jr,2002,258
clemmie_spangler_jr,2003,209
clemmie_spangler_jr,2004,262
clemmie_spangler_jr,2005,272
clemmie_spangler_jr,2006,335
clemmie_spangler_jr,2007,349
clemmie_spangler_jr,2008,446
clemmie_spangler_jr,2010,582
clemmie_spangler_jr,2011,736
clemmie_spangler_jr,2012,804
clemmie_spangler_jr,2013,670
clemmie_spangler_jr,2014,764
clemmie_spangler_jr,2015,810
clemmie_spangler_jr,2016,722
clemmie_spangler_jr,2017,501
clemmie_spangler_jr,2018,514
cliff_asness,2017,660
cliff_asness,2018,791
cliff_asness,2019,715
cliff_asness,2020,804
cliff_asness,2021,2141
cliff_asness,2022,1818
cliff_asness,2023,1804
cliff_asness,2024,1764
cliff_asness,2025,1265
clifford_illig,2015,1605
conrad_prebys,2016,1476
craig_abod,2024,2545
craig_abod,2025,2790
craig_mccaw,2001,116
craig_mccaw,2002,168
craig_mccaw,2003,147
craig_mccaw,2004,176
craig_mccaw,2005,306
craig_mccaw,2006,365
craig_mccaw,2007,458
craig_mccaw,2008,462
craig_mccaw,2009,559
craig_mccaw,2010,616
craig_mccaw,2011,736
craig_mccaw,2012,804
craig_mccaw,2013,931
craig_mccaw,2014,988
craig_mccaw,2015,1054
craig_mccaw,2016,1067
craig_mccaw,2017,1161
craig_mccaw,2018,1394
craig_mccaw,2019,1281
craig_mccaw,2020,1196
craig_mccaw,2021,1580
craig_mccaw,2022,1397
craig_mccaw,2023,1516
craig_mccaw,2024,1623
craig_mccaw,2025,1763
craig_newmark,2018,1756
craig_newmark,2019,1425
craig_newmark,2020,1613
dagmar_dolby,2014,642
dagmar_dolby,2015,557
dagmar_dolby,2016,569
dagmar_dolby,2017,544
dagmar_dolby,2018,550
dagmar_dolby,2019,478
dagmar_dolby,2020,514
dagmar_dolby,2021,502
dagmar_dolby,2022,622
dagmar_dolby,2023,552
dagmar_dolby,2024,597
dagmar_dolby,2025,673
dan_cathy,2015,557
dan_cathy,2016,495
dan_cathy,2017,474
dan_cathy,2018,422
dan_cathy,2019,272
dan_cathy,2020,565
dan_cathy,2021,297
dan_cathy,2022,622
dan_cathy,2023,383
dan_cathy,2024,180
dan_cathy,2025,213
dan_duncan,2010,74
dan_friedkin,2014,687
dan_friedkin,2015,534
dan_friedkin,2016,453
dan_friedkin,2017,522
dan_friedkin,2018,550
dan_friedkin,2019,504
dan_friedkin,2020,590
dan_friedkin,2021,705
dan_friedkin,2022,665
dan_friedkin,2023,466
dan_friedkin,2024,432
dan_friedkin,2025,411
dan_kurzius,2019,1116
dan_kurzius,2020,945
dan_kurzius,2021,1008
dan_kurzius,2022,552
dan_kurzius,2023,699
dan_kurzius,2024,572
dan_kurzius,2025,634
dan_snyder,2008,897
dan_snyder,2009,701
dan_snyder,2010,880
dan_snyder,2011,1057
dan_snyder,2012,1075
dan_snyder,2013,1342
dan_snyder,2014,1372
dan_snyder,2015,1118
dan_snyder,2016,854
dan_snyder,2017,939
dan_snyder,2018,1070
dan_snyder,2019,1057
dan_snyder,2020,804
dan_snyder,2021,1205
dan_snyder,2022,728
dan_snyder,2023,552
dan_snyder,2024,712
dan_snyder,2025,801
dan_wilks,2012,913
dan_wilks,2013,1031
dan_wilks,2014,1154
dan_wilks,2015,1386
dan_wilks,2016,1367
dan_wilks,2017,1567
dan_wilks,2018,1650
dan_wilks,2019,1605
dan_wilks,2020,1851
dan_wilks,2021,2524
dan_wilks,2022,2190
dan_wilks,2023,1804
dan_wilks,2024,1623
dan_wilks,2025,1763
daniel_d_aniello,2008,462
daniel_d_aniello,2009,522
daniel_d_aniello,2010,374
daniel_d_aniello,2011,540
daniel_d_aniello,2012,418
daniel_d_aniello,2013,458
daniel_d_aniello,2014,520
daniel_d_aniello,2015,628
daniel_d_aniello,2016,771
daniel_d_aniello,2017,814
daniel_d_aniello,2018,859
daniel_d_aniello,2019,838
daniel_d_aniello,2020,712
